EUROSYS_ITEM,Item,Time,Value
A3,Claims on euro area residents denominated in foreign currency,2022-03-25,24928
A3,Claims on euro area residents denominated in foreign currency,2022-04-01,26444
A3,Claims on euro area residents denominated in foreign currency,2022-04-08,25761
A3,Claims on euro area residents denominated in foreign currency,2022-04-15,25277
A3,Claims on euro area residents denominated in foreign currency,2023-01-06,20587
A3,Claims on euro area residents denominated in foreign currency,2023-01-13,20916
A3,Claims on euro area residents denominated in foreign currency,2023-01-20,19442
A3,Claims on euro area residents denominated in foreign currency,2023-01-27,18473
A3,Claims on euro area residents denominated in foreign currency,2023-02-03,16908
A3,Claims on euro area residents denominated in foreign currency,2023-02-10,17082
A3,Claims on euro area residents denominated in foreign currency,2023-02-17,16607
A3,Claims on euro area residents denominated in foreign currency,2023-02-24,15599
A3,Claims on euro area residents denominated in foreign currency,2023-03-03,15067
A3,Claims on euro area residents denominated in foreign currency,2023-03-10,15438
A3,Claims on euro area residents denominated in foreign currency,2023-03-17,14759
A3,Claims on euro area residents denominated in foreign currency,2023-03-24,14040
A3,Claims on euro area residents denominated in foreign currency,2023-03-31,15237
A3,Claims on euro area residents denominated in foreign currency,2023-04-07,14418
A3,Claims on euro area residents denominated in foreign currency,2023-04-14,13924
A3,Claims on euro area residents denominated in foreign currency,2023-04-21,15717
A3,Claims on euro area residents denominated in foreign currency,2023-04-28,14209
A3,Claims on euro area residents denominated in foreign currency,2023-05-05,13195
A3,Claims on euro area residents denominated in foreign currency,2024-01-26,14888
A3,Claims on euro area residents denominated in foreign currency,2024-02-02,14668
A3,Claims on euro area residents denominated in foreign currency,2024-02-09,14732
A3,Claims on euro area residents denominated in foreign currency,2024-02-16,14485
A3,Claims on euro area residents denominated in foreign currency,2024-02-23,14608
A3,Claims on euro area residents denominated in foreign currency,2024-03-01,13763
A3,Claims on euro area residents denominated in foreign currency,2024-03-08,15120
A3,Claims on euro area residents denominated in foreign currency,2024-03-15,13877
A3,Claims on euro area residents denominated in foreign currency,2024-03-22,15746
A3,Claims on euro area residents denominated in foreign currency,2024-03-29,15109
A3,Claims on euro area residents denominated in foreign currency,2024-04-05,14050
A3,Claims on euro area residents denominated in foreign currency,2024-04-12,14852
A3,Claims on euro area residents denominated in foreign currency,2024-04-19,14827
A3,Claims on euro area residents denominated in foreign currency,2024-04-26,15308
A3,Claims on euro area residents denominated in foreign currency,2024-05-03,15146
A3,Claims on euro area residents denominated in foreign currency,2024-05-10,15306
A3,Claims on euro area residents denominated in foreign currency,2024-05-17,15129
A3,Claims on euro area residents denominated in foreign currency,2024-05-24,14631
A3,Claims on euro area residents denominated in foreign currency,2024-05-31,13762
A3,Claims on euro area residents denominated in foreign currency,2024-10-11,16752
A3,Claims on euro area residents denominated in foreign currency,2024-10-18,17291
A3,Claims on euro area residents denominated in foreign currency,2024-10-25,17461
A3,Claims on euro area residents denominated in foreign currency,2024-11-01,15180
A3,Claims on euro area residents denominated in foreign currency,2024-11-08,14945
A3,Claims on euro area residents denominated in foreign currency,2024-11-15,15853
A3,Claims on euro area residents denominated in foreign currency,2024-11-22,15244
A3,Claims on euro area residents denominated in foreign currency,2024-11-29,15899
A3,Claims on euro area residents denominated in foreign currency,2024-12-06,15135
A3,Claims on euro area residents denominated in foreign currency,2024-12-13,15452
A3,Claims on euro area residents denominated in foreign currency,2024-12-20,15798
A3,Claims on euro area residents denominated in foreign currency,2024-12-27,15172
A3,Claims on euro area residents denominated in foreign currency,2025-01-03,15103
A3,Claims on euro area residents denominated in foreign currency,2025-01-10,16007
A3,Claims on euro area residents denominated in foreign currency,2025-01-17,17633
A3,Claims on euro area residents denominated in foreign currency,2025-01-24,17290
A3,Claims on euro area residents denominated in foreign currency,2025-01-31,19346
A3,Claims on euro area residents denominated in foreign currency,2025-02-07,19492
A3,Claims on euro area residents denominated in foreign currency,2025-02-14,20897
A3,Claims on euro area residents denominated in foreign currency,2016-07-01,33174
A3,Claims on euro area residents denominated in foreign currency,2016-07-08,34708
A3,Claims on euro area residents denominated in foreign currency,2016-07-15,33930
A3,Claims on euro area residents denominated in foreign currency,2016-07-22,30585
A3,Claims on euro area residents denominated in foreign currency,2016-07-29,33157
A3,Claims on euro area residents denominated in foreign currency,2016-08-05,32896
A3,Claims on euro area residents denominated in foreign currency,2016-08-12,33567
A3,Claims on euro area residents denominated in foreign currency,2017-05-05,34577
A3,Claims on euro area residents denominated in foreign currency,2017-05-12,32253
A3,Claims on euro area residents denominated in foreign currency,2017-05-19,32658
A3,Claims on euro area residents denominated in foreign currency,2017-05-26,30311
A3,Claims on euro area residents denominated in foreign currency,2017-06-02,30239
A3,Claims on euro area residents denominated in foreign currency,2017-06-09,29870
A3,Claims on euro area residents denominated in foreign currency,2017-06-16,28688
A3,Claims on euro area residents denominated in foreign currency,2017-06-23,30743
A3,Claims on euro area residents denominated in foreign currency,2017-06-30,31219
A3,Claims on euro area residents denominated in foreign currency,2017-07-07,30500
A3,Claims on euro area residents denominated in foreign currency,2017-07-14,31563
A3,Claims on euro area residents denominated in foreign currency,2017-07-21,33368
A3,Claims on euro area residents denominated in foreign currency,2017-07-28,33899
A3,Claims on euro area residents denominated in foreign currency,2017-08-04,36917
A3,Claims on euro area residents denominated in foreign currency,2017-08-11,35252
A3,Claims on euro area residents denominated in foreign currency,2017-08-18,35246
A3,Claims on euro area residents denominated in foreign currency,2017-08-25,35625
A3,Claims on euro area residents denominated in foreign currency,2017-09-01,34238
A3,Claims on euro area residents denominated in foreign currency,2017-09-08,33736
A3,Claims on euro area residents denominated in foreign currency,2018-06-01,27024
A3,Claims on euro area residents denominated in foreign currency,2018-06-08,26238
A3,Claims on euro area residents denominated in foreign currency,2018-06-15,24367
A3,Claims on euro area residents denominated in foreign currency,2018-06-22,21816
A3,Claims on euro area residents denominated in foreign currency,2018-06-29,18580
A3,Claims on euro area residents denominated in foreign currency,2018-07-06,21955
A3,Claims on euro area residents denominated in foreign currency,2018-07-13,22867
A3,Claims on euro area residents denominated in foreign currency,2018-07-20,22941
A3,Claims on euro area residents denominated in foreign currency,2018-07-27,24028
A3,Claims on euro area residents denominated in foreign currency,2018-08-03,23235
A3,Claims on euro area residents denominated in foreign currency,2018-08-10,21900
A3,Claims on euro area residents denominated in foreign currency,2018-08-17,21415
A3,Claims on euro area residents denominated in foreign currency,2018-08-24,22770
A3,Claims on euro area residents denominated in foreign currency,2018-08-31,20765
A3,Claims on euro area residents denominated in foreign currency,2018-09-07,20705
A3,Claims on euro area residents denominated in foreign currency,2018-09-14,20708
A3,Claims on euro area residents denominated in foreign currency,2018-09-21,20304
A3,Claims on euro area residents denominated in foreign currency,2018-09-28,18407
A3,Claims on euro area residents denominated in foreign currency,2019-06-21,20381
A3,Claims on euro area residents denominated in foreign currency,2019-06-28,20387
A3,Claims on euro area residents denominated in foreign currency,2019-07-05,21045
A3,Claims on euro area residents denominated in foreign currency,2019-07-12,20286
A3,Claims on euro area residents denominated in foreign currency,2019-07-19,20169
A3,Claims on euro area residents denominated in foreign currency,2019-07-26,20476
A3,Claims on euro area residents denominated in foreign currency,2019-08-02,18752
A3,Claims on euro area residents denominated in foreign currency,2019-08-09,19343
A3,Claims on euro area residents denominated in foreign currency,2019-08-16,18499
A3,Claims on euro area residents denominated in foreign currency,2019-08-23,18604
A3,Claims on euro area residents denominated in foreign currency,2019-08-30,19509
A3,Claims on euro area residents denominated in foreign currency,2019-09-06,19040
A3,Claims on euro area residents denominated in foreign currency,2019-09-13,20348
A3,Claims on euro area residents denominated in foreign currency,2019-09-20,20457
A3,Claims on euro area residents denominated in foreign currency,2019-09-27,21502
A3,Claims on euro area residents denominated in foreign currency,2019-10-04,19034
A3,Claims on euro area residents denominated in foreign currency,2019-10-11,18382
A3,Claims on euro area residents denominated in foreign currency,2019-10-18,18466
A3,Claims on euro area residents denominated in foreign currency,2019-10-25,20152
A3,Claims on euro area residents denominated in foreign currency,2020-07-10,35672
A3,Claims on euro area residents denominated in foreign currency,2020-07-17,35433
A3,Claims on euro area residents denominated in foreign currency,2020-07-24,32912
A3,Claims on euro area residents denominated in foreign currency,2020-07-31,32387
A3,Claims on euro area residents denominated in foreign currency,2020-08-07,29892
A3,Claims on euro area residents denominated in foreign currency,2020-08-14,29709
A3,Claims on euro area residents denominated in foreign currency,2020-08-21,28481
A3,Claims on euro area residents denominated in foreign currency,2020-08-28,27823
A3,Claims on euro area residents denominated in foreign currency,2020-09-04,27548
A3,Claims on euro area residents denominated in foreign currency,2020-09-11,25528
A3,Claims on euro area residents denominated in foreign currency,2020-09-18,24061
A3,Claims on euro area residents denominated in foreign currency,2020-09-25,24610
A3,Claims on euro area residents denominated in foreign currency,2020-10-02,22241
A3,Claims on euro area residents denominated in foreign currency,2020-10-09,22953
A3,Claims on euro area residents denominated in foreign currency,2020-10-16,21108
A3,Claims on euro area residents denominated in foreign currency,2020-10-23,20933
A3,Claims on euro area residents denominated in foreign currency,2020-10-30,20228
A3,Claims on euro area residents denominated in foreign currency,2020-11-06,20806
A3,Claims on euro area residents denominated in foreign currency,2020-11-13,20444
A3,Claims on euro area residents denominated in foreign currency,2021-08-06,25358
A3,Claims on euro area residents denominated in foreign currency,2021-08-13,24541
A3,Claims on euro area residents denominated in foreign currency,2021-08-20,24181
A3,Claims on euro area residents denominated in foreign currency,2021-08-27,25017
A3,Claims on euro area residents denominated in foreign currency,2021-09-03,24847
A3,Claims on euro area residents denominated in foreign currency,2021-09-10,24917
A3,Claims on euro area residents denominated in foreign currency,2021-09-17,27578
A3,Claims on euro area residents denominated in foreign currency,2021-09-24,27590
A3,Claims on euro area residents denominated in foreign currency,2021-10-01,24877
A3,Claims on euro area residents denominated in foreign currency,2021-10-08,24863
A3,Claims on euro area residents denominated in foreign currency,2021-10-15,24287
A3,Claims on euro area residents denominated in foreign currency,2021-10-22,24340
A3,Claims on euro area residents denominated in foreign currency,2021-10-29,24531
A3,Claims on euro area residents denominated in foreign currency,2021-11-05,24120
A3,Claims on euro area residents denominated in foreign currency,2021-11-12,24044
A3,Claims on euro area residents denominated in foreign currency,2021-11-19,25544
A3,Claims on euro area residents denominated in foreign currency,2021-11-26,26141
A3,Claims on euro area residents denominated in foreign currency,2021-12-03,24341
A3,Claims on euro area residents denominated in foreign currency,2021-12-10,24557
A3,Claims on euro area residents denominated in foreign currency,2022-08-26,25430
A3,Claims on euro area residents denominated in foreign currency,2022-09-02,25339
A3,Claims on euro area residents denominated in foreign currency,2022-09-09,23815
A3,Claims on euro area residents denominated in foreign currency,2022-09-16,24028
A3,Claims on euro area residents denominated in foreign currency,2022-09-23,23290
A3,Claims on euro area residents denominated in foreign currency,2022-09-30,25642
A3,Claims on euro area residents denominated in foreign currency,2022-10-07,25776
A3,Claims on euro area residents denominated in foreign currency,2022-10-14,24882
A3,Claims on euro area residents denominated in foreign currency,2022-10-21,25363
A3,Claims on euro area residents denominated in foreign currency,2022-10-28,25713
A3,Claims on euro area residents denominated in foreign currency,2022-11-04,23223
A3,Claims on euro area residents denominated in foreign currency,2022-11-11,25214
A3,Claims on euro area residents denominated in foreign currency,2022-11-18,25759
A3,Claims on euro area residents denominated in foreign currency,2022-11-25,26286
A3,Claims on euro area residents denominated in foreign currency,2022-12-02,25601
A3,Claims on euro area residents denominated in foreign currency,2022-12-09,23397
A3,Claims on euro area residents denominated in foreign currency,2022-12-16,23280
A3,Claims on euro area residents denominated in foreign currency,2022-12-23,23832
A3,Claims on euro area residents denominated in foreign currency,2022-12-30,20418
A3,Claims on euro area residents denominated in foreign currency,2023-09-22,14547
A3,Claims on euro area residents denominated in foreign currency,2023-09-29,15416
A3,Claims on euro area residents denominated in foreign currency,2023-10-06,14882
A3,Claims on euro area residents denominated in foreign currency,2023-10-13,14466
A3,Claims on euro area residents denominated in foreign currency,2023-10-20,14511
A3,Claims on euro area residents denominated in foreign currency,2023-10-27,13969
A3,Claims on euro area residents denominated in foreign currency,2023-11-03,13636
A3,Claims on euro area residents denominated in foreign currency,2023-11-10,14539
A3,Claims on euro area residents denominated in foreign currency,2023-11-17,14500
A3,Claims on euro area residents denominated in foreign currency,2023-11-24,14167
A3,Claims on euro area residents denominated in foreign currency,2023-12-01,13869
A3,Claims on euro area residents denominated in foreign currency,2023-12-08,14668
A3,Claims on euro area residents denominated in foreign currency,2023-12-15,14192
A3,Claims on euro area residents denominated in foreign currency,2023-12-22,15352
A3,Claims on euro area residents denominated in foreign currency,2023-12-29,13876
A3,Claims on euro area residents denominated in foreign currency,2024-01-05,13342
A3,Claims on euro area residents denominated in foreign currency,2024-01-12,15031
A3,Claims on euro area residents denominated in foreign currency,2024-01-19,14530
A3,Claims on euro area residents denominated in foreign currency,2024-06-07,14250
A3,Claims on euro area residents denominated in foreign currency,2024-06-14,14636
A3,Claims on euro area residents denominated in foreign currency,2024-06-21,15532
A3,Claims on euro area residents denominated in foreign currency,2024-06-28,14130
A3,Claims on euro area residents denominated in foreign currency,2024-07-05,15007
A3,Claims on euro area residents denominated in foreign currency,2024-07-12,15538
A3,Claims on euro area residents denominated in foreign currency,2024-07-19,16299
A3,Claims on euro area residents denominated in foreign currency,2024-07-26,16320
A3,Claims on euro area residents denominated in foreign currency,2024-08-02,16941
A3,Claims on euro area residents denominated in foreign currency,2024-08-09,17292
A3,Claims on euro area residents denominated in foreign currency,2024-08-16,17012
A3,Claims on euro area residents denominated in foreign currency,2024-08-23,18860
A3,Claims on euro area residents denominated in foreign currency,2024-08-30,18718
A3,Claims on euro area residents denominated in foreign currency,2024-09-06,17315
A3,Claims on euro area residents denominated in foreign currency,2024-09-13,17108
A3,Claims on euro area residents denominated in foreign currency,2024-09-20,17007
A3,Claims on euro area residents denominated in foreign currency,2024-09-27,17413
A3,Claims on euro area residents denominated in foreign currency,2024-10-04,17429
A3,Claims on euro area residents denominated in foreign currency,2025-06-27,18121
A3,Claims on euro area residents denominated in foreign currency,2025-07-04,17853
A3,Claims on euro area residents denominated in foreign currency,2025-07-11,17960
A3,Claims on euro area residents denominated in foreign currency,2025-07-18,19336
A7,Securities of euro area residents denominated in euro,1999-08-27,25966
A7,Securities of euro area residents denominated in euro,1999-09-03,25838
A7,Securities of euro area residents denominated in euro,1999-09-10,25551
A7,Securities of euro area residents denominated in euro,1999-09-17,25163
A7,Securities of euro area residents denominated in euro,1999-09-24,25414
A7,Securities of euro area residents denominated in euro,1999-10-01,24700
A7,Securities of euro area residents denominated in euro,1999-10-08,24631
A7,Securities of euro area residents denominated in euro,1999-10-15,24309
A7,Securities of euro area residents denominated in euro,1999-10-22,24102
A7,Securities of euro area residents denominated in euro,1999-10-29,23428
A7,Securities of euro area residents denominated in euro,1999-11-05,23490
A7,Securities of euro area residents denominated in euro,1999-11-12,23856
A7,Securities of euro area residents denominated in euro,1999-11-19,24123
A7,Securities of euro area residents denominated in euro,1999-11-26,23896
A7,Securities of euro area residents denominated in euro,1999-12-03,23931
A7,Securities of euro area residents denominated in euro,1999-12-10,24055
A7,Securities of euro area residents denominated in euro,1999-12-17,23868
A7,Securities of euro area residents denominated in euro,1999-12-24,23991
A7,Securities of euro area residents denominated in euro,1999-12-31,23521
A7,Securities of euro area residents denominated in euro,2000-09-15,25324
A7,Securities of euro area residents denominated in euro,2000-09-22,25594
A7,Securities of euro area residents denominated in euro,2000-09-29,25623
A7,Securities of euro area residents denominated in euro,2000-10-06,25678
A7,Securities of euro area residents denominated in euro,2000-10-13,25497
A7,Securities of euro area residents denominated in euro,2000-10-20,25639
A7,Securities of euro area residents denominated in euro,2000-10-27,25826
A7,Securities of euro area residents denominated in euro,2000-11-03,25869
A7,Securities of euro area residents denominated in euro,2000-11-10,26069
A7,Securities of euro area residents denominated in euro,2000-11-17,25941
A7,Securities of euro area residents denominated in euro,2000-11-24,26033
A7,Securities of euro area residents denominated in euro,2000-12-01,26077
A7,Securities of euro area residents denominated in euro,2000-12-08,25936
A7,Securities of euro area residents denominated in euro,2000-12-15,25685
A7,Securities of euro area residents denominated in euro,1999-04-16,25871
A7,Securities of euro area residents denominated in euro,1999-04-23,26181
A7,Securities of euro area residents denominated in euro,1999-04-30,26088
A7,Securities of euro area residents denominated in euro,1999-05-07,26047
A7,Securities of euro area residents denominated in euro,1999-05-14,26030
A7,Securities of euro area residents denominated in euro,1999-05-21,25945
A7,Securities of euro area residents denominated in euro,1999-05-28,25829
A7,Securities of euro area residents denominated in euro,1999-06-04,25957
A7,Securities of euro area residents denominated in euro,1999-06-11,26137
A7,Securities of euro area residents denominated in euro,1999-06-18,25929
A7,Securities of euro area residents denominated in euro,1999-06-25,26088
A7,Securities of euro area residents denominated in euro,1999-07-02,25806
A7,Securities of euro area residents denominated in euro,1999-07-09,25862
A7,Securities of euro area residents denominated in euro,1999-07-16,25700
A7,Securities of euro area residents denominated in euro,1999-07-23,26009
A7,Securities of euro area residents denominated in euro,1999-07-30,25775
A7,Securities of euro area residents denominated in euro,1999-08-06,25939
A7,Securities of euro area residents denominated in euro,1999-08-13,26033
A7,Securities of euro area residents denominated in euro,1999-08-20,26087
A7,Securities of euro area residents denominated in euro,2000-05-12,25225
A7,Securities of euro area residents denominated in euro,2000-05-19,25103
A7,Securities of euro area residents denominated in euro,2000-05-26,25191
A7,Securities of euro area residents denominated in euro,2000-06-02,25030
A7,Securities of euro area residents denominated in euro,2000-06-09,25163
A7,Securities of euro area residents denominated in euro,2000-06-16,24852
A7,Securities of euro area residents denominated in euro,2000-06-23,25171
A7,Securities of euro area residents denominated in euro,2000-06-30,25086
A7,Securities of euro area residents denominated in euro,2000-07-07,25149
A7,Securities of euro area residents denominated in euro,2000-07-14,25083
A7,Securities of euro area residents denominated in euro,2000-07-21,25310
A7,Securities of euro area residents denominated in euro,2000-07-28,25435
A7,Securities of euro area residents denominated in euro,2000-08-04,25382
A7,Securities of euro area residents denominated in euro,2000-08-11,25487
A7,Securities of euro area residents denominated in euro,1999-01-01,21650
A7,Securities of euro area residents denominated in euro,1999-01-08,20914
A7,Securities of euro area residents denominated in euro,1999-01-15,21335
A7,Securities of euro area residents denominated in euro,1999-01-22,21794
A7,Securities of euro area residents denominated in euro,1999-01-29,22096
A7,Securities of euro area residents denominated in euro,1999-02-05,22549
A7,Securities of euro area residents denominated in euro,1999-02-12,23255
A7,Securities of euro area residents denominated in euro,1999-02-19,23868
A7,Securities of euro area residents denominated in euro,1999-02-26,24281
A7,Securities of euro area residents denominated in euro,2000-12-22,25840
A7,Securities of euro area residents denominated in euro,2000-12-29,25958
A7,Securities of euro area residents denominated in euro,2001-01-05,28859
A7,Securities of euro area residents denominated in euro,2001-01-12,29221
A7,Securities of euro area residents denominated in euro,2001-01-19,29016
A7,Securities of euro area residents denominated in euro,2001-01-26,28168
A7,Securities of euro area residents denominated in euro,2001-02-02,27474
A7,Securities of euro area residents denominated in euro,2001-02-09,27533
A7,Securities of euro area residents denominated in euro,2001-02-16,27358
A7,Securities of euro area residents denominated in euro,2001-02-23,27499
A7,Securities of euro area residents denominated in euro,2001-03-02,27555
A7,Securities of euro area residents denominated in euro,2001-03-09,27368
A7,Securities of euro area residents denominated in euro,2001-03-16,27363
A7,Securities of euro area residents denominated in euro,2001-03-23,27428
A7,Securities of euro area residents denominated in euro,2001-03-30,27880
A7,Securities of euro area residents denominated in euro,2001-04-06,27880
A7,Securities of euro area residents denominated in euro,2001-04-13,28306
A7,Securities of euro area residents denominated in euro,2001-04-20,27666
A7,Securities of euro area residents denominated in euro,2001-04-27,27786
A7,Securities of euro area residents denominated in euro,2001-05-04,27869
A7,Securities of euro area residents denominated in euro,2001-05-11,27889
A7,Securities of euro area residents denominated in euro,2001-05-18,27838
A7,Securities of euro area residents denominated in euro,2001-05-25,27785
A7,Securities of euro area residents denominated in euro,2002-02-15,28163
A7,Securities of euro area residents denominated in euro,2002-02-22,29048
A7,Securities of euro area residents denominated in euro,2002-03-01,29172
A7,Securities of euro area residents denominated in euro,2002-03-08,29479
A7,Securities of euro area residents denominated in euro,2002-03-15,29367
A7,Securities of euro area residents denominated in euro,2002-03-22,29312
A7,Securities of euro area residents denominated in euro,2002-03-29,29153
A7,Securities of euro area residents denominated in euro,2002-04-05,29100
A7,Securities of euro area residents denominated in euro,2002-04-12,30051
A7,Securities of euro area residents denominated in euro,2002-04-19,30288
A7,Securities of euro area residents denominated in euro,2002-04-26,30463
A7,Securities of euro area residents denominated in euro,2002-05-03,30135
A7,Securities of euro area residents denominated in euro,2002-05-10,30330
A7,Securities of euro area residents denominated in euro,2002-05-17,29933
A7,Securities of euro area residents denominated in euro,2002-05-24,30161
A7,Securities of euro area residents denominated in euro,2002-05-31,29930
A7,Securities of euro area residents denominated in euro,2002-06-07,29944
A7,Securities of euro area residents denominated in euro,2002-06-14,30087
A7,Securities of euro area residents denominated in euro,2002-06-21,30220
A7,Securities of euro area residents denominated in euro,2003-03-14,36694
A7,Securities of euro area residents denominated in euro,2003-03-21,37823
A7,Securities of euro area residents denominated in euro,2003-03-28,38149
A7,Securities of euro area residents denominated in euro,2003-04-04,38760
A7,Securities of euro area residents denominated in euro,2003-04-11,39658
A7,Securities of euro area residents denominated in euro,2003-04-18,39875
A7,Securities of euro area residents denominated in euro,2003-04-25,40185
A7,Securities of euro area residents denominated in euro,2003-05-02,40295
A7,Securities of euro area residents denominated in euro,2003-05-09,40543
A7,Securities of euro area residents denominated in euro,2003-05-16,40996
A7,Securities of euro area residents denominated in euro,2003-05-23,42348
A7,Securities of euro area residents denominated in euro,2003-05-30,42294
A7,Securities of euro area residents denominated in euro,2003-06-06,43067
A7,Securities of euro area residents denominated in euro,2003-06-13,43381
A7,Securities of euro area residents denominated in euro,2003-06-20,43811
A7,Securities of euro area residents denominated in euro,2003-06-27,44146
A7,Securities of euro area residents denominated in euro,2003-07-04,44099
A7,Securities of euro area residents denominated in euro,2003-07-11,44476
A7,Securities of euro area residents denominated in euro,2004-04-02,68467
A7,Securities of euro area residents denominated in euro,2004-04-09,69862
A7,Securities of euro area residents denominated in euro,2004-04-16,70036
A7,Securities of euro area residents denominated in euro,2004-04-23,71189
A7,Securities of euro area residents denominated in euro,2004-04-30,71043
A7,Securities of euro area residents denominated in euro,2004-05-07,71832
A7,Securities of euro area residents denominated in euro,2004-05-14,72482
A7,Securities of euro area residents denominated in euro,2004-05-21,73552
A7,Securities of euro area residents denominated in euro,2004-05-28,72833
A7,Securities of euro area residents denominated in euro,2004-06-04,72923
A7,Securities of euro area residents denominated in euro,2004-06-11,73590
A7,Securities of euro area residents denominated in euro,2004-06-18,73796
A7,Securities of euro area residents denominated in euro,2004-06-25,73748
A7,Securities of euro area residents denominated in euro,2004-07-02,73383
A7,Securities of euro area residents denominated in euro,2004-07-09,73780
A7,Securities of euro area residents denominated in euro,2004-07-16,73175
A7,Securities of euro area residents denominated in euro,2004-07-23,72851
A7,Securities of euro area residents denominated in euro,2004-07-30,67487
A7,Securities of euro area residents denominated in euro,2005-04-22,80116
A7,Securities of euro area residents denominated in euro,2005-04-29,79795
A7,Securities of euro area residents denominated in euro,2005-05-06,80140
A7,Securities of euro area residents denominated in euro,2005-05-13,81107
A7,Securities of euro area residents denominated in euro,2005-05-20,82433
A7,Securities of euro area residents denominated in euro,2005-05-27,82946
A7,Securities of euro area residents denominated in euro,2005-06-03,83191
A7,Securities of euro area residents denominated in euro,2005-06-10,83966
A7,Securities of euro area residents denominated in euro,2005-06-17,83448
A7,Securities of euro area residents denominated in euro,2005-06-24,84230
A7,Securities of euro area residents denominated in euro,2005-07-01,85746
A7,Securities of euro area residents denominated in euro,2005-07-08,87410
A7,Securities of euro area residents denominated in euro,2005-07-15,85583
A7,Securities of euro area residents denominated in euro,2005-07-22,85878
A7,Securities of euro area residents denominated in euro,2005-07-29,85656
A7,Securities of euro area residents denominated in euro,2005-08-05,85928
A7,Securities of euro area residents denominated in euro,2005-08-12,86480
A7,Securities of euro area residents denominated in euro,2005-08-19,86274
A7,Securities of euro area residents denominated in euro,2005-08-26,87582
A7,Securities of euro area residents denominated in euro,2006-05-19,93559
A7,Securities of euro area residents denominated in euro,2006-05-26,93544
A7,Securities of euro area residents denominated in euro,2006-06-02,93290
A7,Securities of euro area residents denominated in euro,2006-06-09,94215
A7,Securities of euro area residents denominated in euro,2006-06-16,93834
A7,Securities of euro area residents denominated in euro,2006-06-23,92147
A7,Securities of euro area residents denominated in euro,2006-06-30,91607
A7,Securities of euro area residents denominated in euro,2006-07-07,91531
A7,Securities of euro area residents denominated in euro,2006-07-14,89584
A7,Securities of euro area residents denominated in euro,2006-07-21,88668
A7,Securities of euro area residents denominated in euro,2006-07-28,87113
A7,Securities of euro area residents denominated in euro,2006-08-04,85863
A7,Securities of euro area residents denominated in euro,2006-08-11,85846
A7,Securities of euro area residents denominated in euro,2006-08-18,84294
A7,Securities of euro area residents denominated in euro,2006-08-25,84738
A7,Securities of euro area residents denominated in euro,2006-09-01,83779
A7,Securities of euro area residents denominated in euro,2006-09-08,83885
A7,Securities of euro area residents denominated in euro,2006-09-15,83861
A7,Securities of euro area residents denominated in euro,2007-06-08,96176
A7,Securities of euro area residents denominated in euro,2007-06-15,95752
A7,Securities of euro area residents denominated in euro,2007-06-22,93929
A7,Securities of euro area residents denominated in euro,2007-06-29,93704
A7,Securities of euro area residents denominated in euro,2007-07-06,93931
A7,Securities of euro area residents denominated in euro,2007-07-13,93117
A7,Securities of euro area residents denominated in euro,2007-07-20,93313
A7,Securities of euro area residents denominated in euro,2007-07-27,94246
A7,Securities of euro area residents denominated in euro,2007-08-03,93138
A7,Securities of euro area residents denominated in euro,2007-08-10,94168
A7,Securities of euro area residents denominated in euro,2007-08-17,91606
A7,Securities of euro area residents denominated in euro,2007-08-24,92336
A7,Securities of euro area residents denominated in euro,2007-08-31,93275
A7,Securities of euro area residents denominated in euro,2007-09-07,94853
A7,Securities of euro area residents denominated in euro,2007-09-14,94678
A7,Securities of euro area residents denominated in euro,2007-09-21,94537
A7,Securities of euro area residents denominated in euro,2007-09-28,95415
A7,Securities of euro area residents denominated in euro,2007-10-05,97263
A7,Securities of euro area residents denominated in euro,2007-10-12,96640
A7,Securities of euro area residents denominated in euro,2008-07-04,112619
A7,Securities of euro area residents denominated in euro,2008-07-11,112872
A7,Securities of euro area residents denominated in euro,2008-07-18,110234
A7,Securities of euro area residents denominated in euro,2008-07-25,112034
A7,Securities of euro area residents denominated in euro,2008-08-01,111658
A7,Securities of euro area residents denominated in euro,2008-08-08,110585
A7,Securities of euro area residents denominated in euro,2008-08-15,110011
A7,Securities of euro area residents denominated in euro,2008-08-22,109788
A7,Securities of euro area residents denominated in euro,2008-08-29,111091
A7,Securities of euro area residents denominated in euro,2008-09-05,109728
A7,Securities of euro area residents denominated in euro,2008-09-12,110010
A7,Securities of euro area residents denominated in euro,2008-09-19,110310
A7,Securities of euro area residents denominated in euro,2008-09-26,111284
A7,Securities of euro area residents denominated in euro,2000-08-18,25539
A7,Securities of euro area residents denominated in euro,2000-08-25,25474
A7,Securities of euro area residents denominated in euro,2000-09-01,25271
A7,Securities of euro area residents denominated in euro,2000-09-08,25400
A7,Securities of euro area residents denominated in euro,2001-10-12,28293
A7,Securities of euro area residents denominated in euro,2001-10-19,28123
A7,Securities of euro area residents denominated in euro,2001-10-26,28371
A7,Securities of euro area residents denominated in euro,2001-11-02,28498
A7,Securities of euro area residents denominated in euro,2001-11-09,28464
A7,Securities of euro area residents denominated in euro,2001-11-16,28203
A7,Securities of euro area residents denominated in euro,2001-11-23,28178
A7,Securities of euro area residents denominated in euro,2001-11-30,28273
A7,Securities of euro area residents denominated in euro,2001-12-07,28113
A7,Securities of euro area residents denominated in euro,2001-12-14,28180
A7,Securities of euro area residents denominated in euro,2001-12-21,28210
A7,Securities of euro area residents denominated in euro,2001-12-28,27981
A7,Securities of euro area residents denominated in euro,2002-01-04,27924
